code,ko_name,en_name,description,page
BTE2703 생명공학정보처리(Biotechnology Information Processing),컴퓨터 프로그래밍 인터넷 검색 도서 정보 및 멀티미디어 활용 능력 등과 같은 기본적인 컴퓨터 활용 능력을 기반으로 전공 분야의 특정 주제에 대해 관련 정보를 취합하고 분석하여 결과를 도출하고 전달하는 일련의 과정을 통해 기본적인 공학정보 처리 기법을 습득하는 과목,,", ,",257
BCH3124,생물정보통계학,(Biostatistics),"확률과 통계 전반에 대해 학습한다 확률론에서는 확률현상에 대한 확률정의 확률변수 확률분포 및 확률분포의 성질에 대하여 배운다 통계학 부분에서는 실험 조사 관측등을 통하여 얻어지는 자료들로부터 자연 및 사회 현상의 일반적인 법칙을 찾아내는 통계적 추론의 방법으로 추정과 검증의 기본 개념에 대하여 배운다 자료 분석을 위한 통계 분석 . 프로그램인 의 사용법을 이해하고 이를 자료처리에 적용하여 결과를 도출하기 위한 의사결정의 과정에 대하여 실습한다 . , , , , . , . R 2. 전공필수",257
LSB3101,생화학,"(Biochemistry ) ,","Ⅰ Ⅰ 생명체를 구성하는 기본물질인 단백질 핵산 지방 탄수화물에 대한 화학적 구조와 분자적 기능에 대해 이해하고 효소의 작용 catalytic mechanism 생화학 , , , 에 대한 기초지식을 습득하는 강의 II(Biochemistry II)",257
LSB3102,생체 내 물질대사와 그 조절에 관하여 강의,"BTE2101 ,","물리화학 (Physical Chemistry) 열역학 물리화학적 평형 분자운동 및 전달현상 반응속도론 등의 관점에서 생체 내에서 일어나는 현상을 분석하고 응용함 , ,",257
BTE2201,생물유기화학,(Biological Organic Chemistry),"유기화학적 지식을 응용하여 효소 및 수용체와 같은 생체고분자의 작용을 이해하고 생화학적인 현상을 파악함으로써 의약품의 작용기전을 이해하도록 함 또한 생체를 구성하는 탄소 화합물을 중심으로 하는 유기분자들의 결합 반응 구조 및 합성을 연구하는 학문분야 . , ,",257
BTE3102,분자생물학,(Molecular Biology),세포 기능의 분자 메커니즘을 이해하도록 도움 이 교과목은 세포와 유기체의 작동 원리를 다루며 일련의 과정을 통해 학생들은 생리학과 관련된 원리론에 대한 분자 메커니즘과 응용을 배우게 됨. .,257
BTE3202,바이오시스템 공정공학,(Biosystems and Bioprocess Engineering),"한 학기 동안 목표 설계 및 개선을 위한 생물학적인 시스템의 이해를 목표로 하는 새로운 응용 연구 분야를 반영하여 생물 시스템 및 생물 공정 공학 주제에 대한 개요를 다룸 이와 관련하여 식품 및 발효 기술의 개요를 포함하는 산업 응용 사례뿐만 아니라 시스템 및 합성 대사 공학 접근 방식의 소개를 포함함 이 교과목은 이러한 개발을 강조하고 상세한 배경 . 및 제조 정보를 제공함 예를 들어 사용된 원료의 유형 전처리 온도 기후 발효 공정 조건 등이 있음 system-level . , . , , . , / 3. 전공선택",257
LSB3202,세포생물학,(1)(Cell Biology(1)) organelle,"진핵 세포를 이루고 있는 수송 외부의 자극에 의한 세포의 반응 및 세포 내 신호 전달 체계 등 세포 생화학 분야의 축적된 지식을 강의함 , 들의 미세구조 생화학적 구성 및 세포에서의 역할을 설명한다 또한 세포에 필요한 물질의 . , ,",257
BTE2202,일반미생물학,(General Microbiology),"다양한 미생물의 특성과 생리 대사 유전자 조절 기작에 관한 강의 . ,",257
BTE2402,응용미생물학,(Applied Microbiology),"산업미생물 병원미생물 특수환경미생물 바이러스의 특성과 이들의 응용 분야에 관한강의 또한 미생물 분자생물학과 병원성 , , , . 256 ■ 2025 연세대학교 대학요람 ,",257
BTE2403,생물회로공학,(Biological Circuit Engineering),"생물화학반응의 반응속도론 화학량론과 데이터의 해석법에 대한 기초 이론 반응기의 종류와 기본식 분자바이오테크놀로지의 신개척 분야를 강의 , , ,",258
BTE2601,생명공학기초실험,(1)(EXPERIMENTS IN BIOTECHNOLOGY(1)),생명공학 연구수행에 필수적인 분자 및 세포수준의 실험을 설계하고 수행하여 결과를 도출하며 분석하는 능력을 배양함,258
"BTE2704 ,",생명공학개론,(Introduction To Biotechnology),"미생물 동식물 세포의 배양 방법 발효조 설계 및 동력학적 분석 방법을 제시한다 또한 세포 및 효소의 고정화 방법과 고정화 반응기에서 일어나는 물질전달 현상을 강의 , .",258
BTE2706,진로개발세미나 생명공학과,,( )(SOPHOMORE CAREER SEMINAR(BIOTECHNOLOGY)) 학과 동문 및 다양한 분야에서 종사하고 있는 전문가들을 초청하여 각 분야의 지식과 경험들을 공유하고 조언을 참고하여 수강생 들의 원활한 진로탐색에 도움을 주는 강의,258
BTE3101,세포생명공학,(Cell Biotechnology),"고등동물의 특징적 생명현상을 담당하고 있는 세포들의 기본 구조와 세포 외부로부터의 생체 자극에 의하여 유도되는 핵내 유전자 발현에 이르는 세포내 신호전달 현상들의 분자적 조절기작을 이해하고 세포 내 분자들의 변이에 의한 생체 질병의 원인과 분자의학적 치료에 관한 강의 ,",258
BTE3103,식품생화학,"(Food Biochemistry) ,","식품을 구성하는 물질 당 지질 단백질 향료 효소 등 과 이들의 구조 및 물성의 생화학적 최신 이론을 바탕으로 유전자 변형 식품 기능성 식품 마이크로바이옴 및 식품 안전과 같은 최신 응용분야에 대한 고찰 및 미래 비젼을 강의함 , ( , , ) , ,",258
BTE3104 의약생물소재화학,(Medicinal and Bioconjugate Chemistry),,의약품 개발의 출발점이 되는 선도물질의 발굴에 필요한 배경 지식과 최적화 과정 등에 대한 최근 연구동향을 제시한다 아울러 의약품의 물성 개선에 필요한 복합체 및 생물의약품의 효능 개선을 위한 항체 의약품 복합체 등 생물소재에 대한 전반적 인 적용과 배경지식을 전달한다. 신경과학 뇌과학 : ) ADC(,258
BTE3105 /,(Neuroscience:Exploring the Brain),,구조적 기능적 구성을 중심으로 포유류의 신경계에 대한 체계적인 소개를 제공하고 학생들이 신경과학 분야에 접근하기 쉽도록 함 .,258
BTE3201,생물전달현상,(Biological Transport Phenomena),"물리적 측면에서 생명현상을 이해하는데 기본이 되는 유체역학과 열 및 분자의 이동현상에 대한 기초이론을 다루며, 생물시스템 및 생물공정에서 전달현상이론이 어떻게 적용되는지를 강의",258
"BTE3402 ,",미생물생명공학,(Microbial Biotechnology),"미생물 동식품 세포 및 효소에 의하여 생산되는 의약품 및 기능성 생물소재를 소개하고 이들의 대사 반응에 관여되는 생화학적 반응 및 조절현상을 분석하고 미생물을 이용하는 여러 방법론에 대해 강의함 ,",258
BTE3403,면역학,(Immunology),"고등동물의 면역체계를 구성하고 있는 세포 및 생체분자들의 분자 세포 생물학적 특성과 생리적 기능들을 소개하고 면역체계의 결함으로 생기는 자가면역증 장기이식의 거부반응과 암의 분자의학적 분석을 통한 새로운 면역 생물소재 및 백신 개발에 관한 강의 , AIDS, ,",258
BTE3404,식품생물재료공학,(Food Biological Material Engineering),"생명공학도가 숙지하여야 할 식품생물재료의 특성 및 응용방법에 관한 기본 지식을 소개하고 식품생물재료의 가공기술에 대하여 강의함 BTE3406 , 생리활성물질 , (Physiologically Active Substances) 동식물 미생물 해양자원 등 다양한 생물체로부터 유래하는 천연 생리활성물질의 분자구조와 기능성을 소개하고 질병치료 및 예방에 대한 분자생물학적 작용기작을 강의 ,",258
BTE3407,식품공정공학,(Food Process Engineering),"식품공정중에 일어나는 물리화학 변화를 고찰하고 식품공정의 기본 이론과 응용에 대하여 강의 ,",258
BTE3408 각종 하여 강의,생명공학기기분석,(Instrumental Analysis in Biotechnology),"chromatography 의 이론과 분석 기기에 관하여 설명하고 생화학 또는 분자생물학의 연구 수행에 필요한 기기분석에 대 ,",258
BTE3506,대사공학,(Metabolic Engineering),생명시스템대학 ■ 257,258
BTE3510,계산화학,(Computational Chemistry),컴퓨터를 이용하여 분자의 구조 및 성질 연구에 필요한 기초 지식을 강의하고 이를 바탕으로 생체분자의 구조 및 기능을 설명하는데 필요한 여러 컴퓨터를 이용한 시뮬레이션 방법을 소개하며 이를 실습함,259
BTE3601,생명공학기초실험,(2)(Experiments in Biotechnology(2)),생명공학 연구수행에 필수적인 미생물 및 생물공학의 실험을 설계하고 수행하여 결과를 도출하며 분석하는 능력을 배양함,259
BTE3602,생명공학전공실험,(1)(Experiments in Advanced Biotechnology (1)),응용 생명공학 관련 실험을 디자인하고 수행하여 결과를 분석하는 능력을 함양시킴 기초실험 과목을 모두 이수한 학생을 대상으로 방학동안 진행되는 인턴 실험실습 . 2,259
BTE3603,생명공학전공실험,(2)(Experiments in Advanced Biotechnology (2)),응용 생명공학 관련 실험을 디자인하고 수행하여 결과를 분석하는 능력을 함양시킴 기초실험 과목을 모두 이수한 학생을 대상으로 방학동안 진행되는 인턴 실험실습 (Physiology) . 2,259
BTE3607 생리학,"주로 동물의 생체 안에서 일어나는 화학적 물리적 현상에 대한 전반적인 내용에 대해 강의하고 학기 동안에는 세포생리 근육 , 심장 신경 시스템에 대해 소개함 또한 인체 안에서 일어나는 화학적 물리적 현상에 대한 전반적인 내용에 대해 강의하고 학기 . 동안에는 호흡기계 위장관 생리학 신장계 내분비계에 대해 소개함 ,",,"1 , , , , 2",259
BTE3608,(Chemical Biology) 천연 저분자화합물이나 합성분자를 리간드로 활용하여 단백질 등 생체분자의 기능을 규명하고 조절하는 방법을 도출하는 새로운 학문으로서 세포신호전달에서 신약개발에 걸쳐 중요한 연구수단으로 활용되는 저분자 화합물을 소개하고 이같은 연구에 필요한 화학 및 생물학적 원리와 개념을 강의,,"화학생물학 , RNA, DNA",259
BTE3609 나노의생명공학,(Nano Medical Biotechnology),,나노기술의 개념을 이해하고 다양한 나노기술이 어떻게 생명공학에 응용되는지와 나노기술에 대한 소개 및 이를 이용한 진단 및 치료에 대해 강의 나노 콘셉트의 식품 향방 의료 부분을 다룸 . “ ” / /,259
BTE4001,바이오엔지니어현장실습,(1)(Bioengineer Industrial Internship(1)),"국내 바이오기업에서의 현장실습을 통해 연구역량 강화 및 마케팅과 기획 사의 조직원으로서 역량을 키운다. , HR 직무 등을 직접 경험하며 실습하여 향후 바이오 회",259
BTE4401,분자생명공학,(Molecular Biotechnology),"생명공학을 분자수준에서 이해하고 응용 하는 이론과 방법 을 소개함 분자 수준에서의 생명현상의 기본 원리를 배우고 이를 분자생물학과 유전공학 기술을 활용해 인위적으로 조작 하여 산업 및 의학 분야에 어떻게 적용 하는가 하는 문제에 대해 강의 . ,",259
BTE4402,(Bioinformatics) 생물체를 구성하고 있는 모든 기본 단위 의 기본서열 구조 및 기능에 대한 정보를 데이타베이스화 하여 이들로부터 연구자가 원하는 정보를 생명공학연구에 의미있는 형태로 만들어 낼 수 있는 전반적인 과정에 대한 과목으로써 생명현상의 작용기작의 기초 연구뿐만 아니라 질병의 치료 및 예방에 컴퓨터 공학과의 접목을 통하 interdisplinary 여 새로운 방향을 제시함,,"생명정보학 (DNA, 단백질 tissue, organ) ,",259
"BTE4404 DNA, 분석하고 나아가 새로운 기능을 갖는 신규생리활성분자들을 컴퓨터를 이용하여 설계하는 이론 및 실제에 대해 강의",분자설계및실습,(Molecular Design and Lab),"단백질 탄수화물 등의 생명현상 유지에 필수적인 고분자들의 구조를 결정하는 요인들을 유기화학 및 물리화학 방법으로 ,",259
